1,7.1556E-5
2,1.56445E-4
3,2.01778E-4
4,1.76445E-4
5,1.54667E-4
6,1.04889E-4
7,1.14222E-4
8,1.12445E-4
9,2.12445E-4
10,7.1556E-5
11,5.2E-5
12,6.2222E-5
13,5.6888E-5
14,5.8667E-5
15,7.2E-5
16,7.2E-5
17,1.05334E-4
18,9.7778E-5
19,2.54223E-4
20,2.11111E-4
21,1.10223E-4
22,1.05333E-4
23,1.16889E-4
24,7.3778E-5
25,6.6222E-5
26,0.002839557
27,1.77778E-4
28,8.9778E-5
29,9.2445E-5
30,7.7333E-5
31,8.1778E-5
32,7.4666E-5
33,9.0222E-5
34,9.0667E-5
35,9.7778E-5
36,9.0666E-5
37,8.0E-5
38,8.2667E-5
39,8.7111E-5
40,7.6444E-5
41,8.6667E-5
42,8.5334E-5
43,1.33333E-4
44,1.12889E-4
45,7.7334E-5
46,1.11112E-4
47,3.74667E-4
48,3.04E-4
49,4.06222E-4
50,2.66223E-4
51,2.24445E-4
52,1.33333E-4
53,1.69778E-4
54,2.85333E-4
55,2.8E-4
56,2.08E-4
57,2.28E-4
58,8.68445E-4
59,2.28444E-4
60,2.84E-4
61,3.29778E-4
62,2.12444E-4
63,1.60889E-4
64,1.49777E-4
65,1.02222E-4
66,1.16889E-4
67,1.03556E-4
68,1.10222E-4
69,1.12889E-4
70,1.06667E-4
71,1.19111E-4
72,1.39556E-4
73,1.2E-4
74,1.01778E-4
75,1.79555E-4
76,1.98222E-4
77,1.20444E-4
78,1.14222E-4
79,1.46223E-4
80,1.24E-4
81,2.02222E-4
82,2.03111E-4
83,1.76E-4
84,1.59111E-4
85,1.14667E-4
86,1.02222E-4
87,1.04E-4
88,1.02667E-4
89,1.18223E-4
90,1.12889E-4
91,1.05333E-4
92,1.02222E-4
93,1.22667E-4
94,1.10667E-4
95,1.12E-4
96,1.2E-4
97,1.22666E-4
98,1.2E-4
99,1.23111E-4
100,1.19111E-4
101,1.48E-4
102,1.30222E-4
103,1.19112E-4
104,1.17778E-4
105,1.27556E-4
106,1.55556E-4
107,1.25333E-4
108,1.18667E-4
109,1.22666E-4
110,1.35556E-4
111,1.35111E-4
112,8.8889E-5
113,1.28889E-4
114,1.91111E-4
115,1.41333E-4
116,1.04445E-4
117,1.32889E-4
118,1.39111E-4
119,1.04889E-4
120,1.27111E-4
121,1.32888E-4
122,1.24889E-4
123,1.40444E-4
124,1.23556E-4
125,1.04444E-4
126,1.02667E-4
127,1.56E-4
128,1.78667E-4
129,3.47111E-4
130,2.07111E-4
131,2.23111E-4
132,1.93778E-4
133,1.69778E-4
134,1.16445E-4
135,1.76444E-4
136,1.4E-4
137,1.98222E-4
138,1.61778E-4
139,1.45778E-4
140,9.6444E-5
141,7.9111E-5
142,9.2889E-5
143,9.3334E-5
144,9.6E-5
145,8.2222E-5
146,8.5778E-5
147,1.12445E-4
148,9.2E-5
149,8.4445E-5
150,9.6889E-5
151,1.02666E-4
152,1.01334E-4
153,8.4444E-5
154,9.3778E-5
155,1.02666E-4
156,9.2E-5
157,8.2667E-5
158,1.04889E-4
159,1.00889E-4
160,9.3778E-5
161,8.8889E-5
162,1.55111E-4
163,1.04444E-4
164,1.00445E-4
165,9.9556E-5
166,1.08889E-4
167,1.00889E-4
168,1.91556E-4
169,8.2667E-5
170,8.3111E-5
171,9.4223E-5
172,9.1556E-5
173,7.7334E-5
174,9.0223E-5
175,1.05334E-4
176,9.3333E-5
177,9.2888E-5
178,8.6667E-5
179,9.1555E-5
180,7.3778E-5
181,8.4889E-5
182,8.9778E-5
183,9.8223E-5
184,9.1556E-5
185,7.5555E-5
186,9.2889E-5
187,7.4222E-5
188,7.5556E-5
189,8.2223E-5
190,7.8222E-5
191,8.0445E-5
192,9.8666E-5
193,7.2445E-5
194,7.5556E-5
195,7.0666E-5
196,8.4445E-5
197,8.3111E-5
198,8.4444E-5
199,8.8E-5
200,6.8888E-5
201,7.2889E-5
202,8.1778E-5
203,8.8445E-5
204,7.5111E-5
205,7.8223E-5
206,8.1777E-5
207,7.4667E-5
208,7.7333E-5
209,8.6222E-5
210,1.35556E-4
211,1.45334E-4
212,1.12E-4
213,8.9778E-5
214,8.7111E-5
215,7.5556E-5
216,1.09333E-4
217,8.1333E-5
218,8.2667E-5
219,8.4E-5
220,8.5333E-5
221,1.04445E-4
222,8.6222E-5
223,9.4222E-5
224,9.4222E-5
225,9.1556E-5
226,9.1556E-5
227,1.54667E-4
228,1.61333E-4
229,2.28E-4
230,1.82667E-4
231,1.75111E-4
232,2.95556E-4
233,1.83111E-4
234,1.53778E-4
235,2.04889E-4
236,1.55111E-4
237,1.76444E-4
238,2.60444E-4
239,1.19555E-4
240,1.74667E-4
241,1.43556E-4
242,1.64889E-4
243,1.52001E-4
244,1.63111E-4
245,1.66222E-4
246,1.62222E-4
247,1.38667E-4
248,1.59111E-4
249,1.50222E-4
250,1.53334E-4
251,1.59111E-4
252,1.41778E-4
253,1.41778E-4
254,1.65778E-4
255,1.42222E-4
256,1.61334E-4
257,1.52444E-4
258,1.39111E-4
259,1.53333E-4
260,1.56E-4
261,1.58667E-4
262,1.41778E-4
263,1.57778E-4
264,1.47111E-4
265,9.6E-5
266,9.2444E-5
267,8.6667E-5
268,8.8889E-5
269,9.3334E-5
270,1.05778E-4
271,1.05334E-4
272,8.8889E-5
273,1.38223E-4
274,9.7333E-5
275,8.7555E-5
276,9.3777E-5
277,9.6445E-5
278,7.9111E-5
279,9.4222E-5
280,9.3777E-5
281,1.02222E-4
282,9.2E-5
283,1.04889E-4
284,1.00444E-4
285,9.3334E-5
286,1.00444E-4
287,8.2666E-5
288,9.9555E-5
289,1.04E-4
290,9.3333E-5
291,9.5111E-5
292,1.42222E-4
293,9.5556E-5
294,1.03556E-4
295,1.05778E-4
296,1.44E-4
297,9.6E-5
298,1.00445E-4
299,9.6889E-5
300,1.05778E-4
301,1.09778E-4
302,9.8667E-5
303,1.53334E-4
304,1.15111E-4
305,1.0E-4
306,1.80889E-4
307,1.07111E-4
308,9.7778E-5
309,1.34222E-4
310,1.44E-4
311,1.29334E-4
312,1.01778E-4
313,9.4667E-5
314,1.03111E-4
315,1.77333E-4
316,1.04E-4
317,1.01778E-4
318,1.8E-4
319,1.70667E-4
320,1.69333E-4
321,2.02667E-4
322,2.53334E-4
323,2.29778E-4
324,2.94222E-4
325,2.39111E-4
326,2.16444E-4
327,1.89333E-4
328,2.16E-4
329,1.84E-4
330,1.99555E-4
331,1.64444E-4
332,1.87556E-4
333,1.99556E-4
334,1.8E-4
335,1.87111E-4
336,2.78222E-4
337,1.93334E-4
338,1.77778E-4
339,2.12889E-4
340,1.92889E-4
341,1.84444E-4
342,1.89777E-4
343,1.84445E-4
344,2.8E-4
345,1.85778E-4
346,1.93778E-4
347,2.04445E-4
348,2.95556E-4
349,2.01778E-4
350,2.23555E-4
351,1.85778E-4
352,1.85333E-4
353,1.92444E-4
354,2.16889E-4
355,1.68889E-4
356,3.22223E-4
357,1.92444E-4
358,2.11555E-4
359,1.88889E-4
360,2.48889E-4
361,2.03555E-4
362,2.16889E-4
363,2.11111E-4
364,2.00889E-4
365,2.16889E-4
366,2.05333E-4
367,1.98667E-4
368,1.96889E-4
369,2.00889E-4
370,2.04889E-4
371,2.35111E-4
372,2.11111E-4
373,1.93333E-4
374,1.69333E-4
375,1.94222E-4
376,1.72889E-4
377,1.93778E-4
378,1.86222E-4
379,1.95555E-4
380,2.38666E-4
381,1.95111E-4
382,2.11111E-4
383,2.43111E-4
384,2.35556E-4
385,2.92889E-4
386,4.97778E-4
387,2.04E-4
388,1.95556E-4
389,2.12E-4
390,1.99111E-4
391,2.41333E-4
392,1.98222E-4
393,1.98667E-4
394,2.02222E-4
395,1.97778E-4
396,2.04889E-4
397,1.94667E-4
398,2.01778E-4
399,2.15556E-4
400,2.12889E-4
401,2.29778E-4
402,1.90223E-4
403,1.98667E-4
404,2.04444E-4
405,2.03111E-4
406,2.2E-4
407,2.08889E-4
408,1.97778E-4
409,2.08889E-4
410,2.46222E-4
411,2.01333E-4
412,2.19112E-4
413,3.23111E-4
414,2.15555E-4
415,2.16444E-4
416,2.41334E-4
417,2.14667E-4
418,2.10223E-4
419,2.18222E-4
420,2.47556E-4
421,2.06666E-4
422,1.98666E-4
423,2.31556E-4
424,2.32E-4
425,2.13778E-4
426,3.08889E-4
427,2.25778E-4
428,2.30222E-4
429,2.44444E-4
430,2.21778E-4
431,2.17333E-4
432,2.16889E-4
433,2.23555E-4
434,2.13334E-4
435,2.16E-4
436,2.74667E-4
437,2.16E-4
438,2.34667E-4
439,2.03556E-4
440,2.06667E-4
441,2.12E-4
442,2.10222E-4
443,1.93334E-4
444,2.03555E-4
445,1.96444E-4
446,2.61334E-4
447,2.04889E-4
448,2.84E-4
449,2.12444E-4
